Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P001,Hinged Box,250ML,1500,1.78,18,2.1,2.86,C175,Returning,Pune,Maharashtra,O01100,2025-08-31,Distributor,1445,3836,1,In Transit
P010,Food Container,1000ML,500,3.08,18,3.63,4.84,C028,New,Indore,Madhya Pradesh,O01101,2025-08-19,Direct,1919,4655,2,In Transit
P009,Food Container,750ML,1000,2.54,18,3.0,4.44,C049,New,Bangalore,Karnataka,O01102,2025-08-12,Distributor,454,1036,1,On Time
P017,Round Container,500ML,500,2.09,18,2.47,3.63,C105,New,Mumbai,Maharashtra,O01103,2025-08-25,Direct,1451,1686,6,In Transit
P008,Food Container,500ML,500,2.02,18,2.38,3.41,C010,Returning,Mumbai,Maharashtra,O01104,2025-02-14,Direct,613,3738,2,On Time
P007,Meal Box,750ML,2000,3.22,18,3.8,5.32,C163,New,Pune,Maharashtra,O01105,2025-11-29,Distributor,560,1406,5,On Time
P008,Food Container,500ML,2000,2.62,18,3.09,4.34,C192,Returning,Hyderabad,Telangana,O01106,2025-05-21,Distributor,1929,1155,3,In Transit
P018,Round Container,750ML,2000,3.47,18,4.09,5.6,C128,New,Indore,Madhya Pradesh,O01107,2025-10-22,Distributor,1338,24,4,Delayed
P020,Takeaway Box,1000ML,1500,4.03,18,4.76,6.24,C047,Returning,Aurangabad,Maharashtra,O01108,2025-07-31,Direct,974,2490,2,In Transit
P016,Square Box,750ML,1500,3.42,18,4.04,5.07,C088,Returning,Nagpur,Maharashtra,O01109,2025-03-05,Distributor,292,1968,2,On Time
P018,Round Container,750ML,2000,3.32,18,3.92,5.6,C186,Returning,Nagpur,Maharashtra,O01110,2025-12-24,Distributor,1961,3838,4,In Transit
P002,Hinged Box,375ML,500,1.87,18,2.21,2.86,C120,New,Ahmedabad,Gujarat,O01111,2025-10-31,Distributor,1599,2907,1,In Transit
P018,Round Container,750ML,1500,3.44,18,4.06,5.2,C010,New,Indore,Madhya Pradesh,O01112,2025-01-06,Direct,1981,3728,4,On Time
P003,Hinged Box,500ML,1000,2.5,18,2.95,3.6,C165,Returning,Nashik,Maharashtra,O01113,2025-03-17,Distributor,1417,4821,2,On Time
P002,Hinged Box,375ML,2000,2.07,18,2.44,3.64,C061,New,Hyderabad,Telangana,O01114,2025-06-22,Distributor,860,4688,6,On Time
P009,Food Container,750ML,1000,2.65,18,3.13,4.44,C047,New,Indore,Madhya Pradesh,O01115,2025-09-20,Direct,489,4123,5,In Transit
P016,Square Box,750ML,1500,3.18,18,3.75,5.07,C122,New,Hyderabad,Telangana,O01116,2025-12-20,Distributor,1254,1667,5,In Transit
P005,Hinged Box,1000ML,2000,3.84,18,4.53,5.88,C062,Returning,Indore,Madhya Pradesh,O01117,2025-03-12,Direct,228,2376,6,On Time
P014,Sauce Box,375ML,1000,2.08,18,2.45,3.24,C056,Returning,Bangalore,Karnataka,O01118,2025-03-05,Direct,477,4277,6,Delayed
P003,Hinged Box,500ML,1000,2.21,18,2.61,3.6,C002,New,Bangalore,Karnataka,O01119,2025-04-15,Direct,572,1302,1,On Time
P010,Food Container,1000ML,1000,3.66,18,4.32,5.28,C156,Returning,Bangalore,Karnataka,O01120,2025-09-01,Direct,1457,4890,5,On Time
P005,Hinged Box,1000ML,1000,3.17,18,3.74,5.04,C131,New,Indore,Madhya Pradesh,O01121,2025-02-20,Direct,722,4155,3,On Time
P016,Square Box,750ML,1500,3.04,18,3.59,5.07,C150,Returning,Bangalore,Karnataka,O01122,2025-04-25,Direct,1206,2067,3,In Transit
P019,Takeaway Box,750ML,2000,3.68,18,4.34,5.74,C093,New,Nagpur,Maharashtra,O01123,2025-08-18,Distributor,1517,4213,6,On Time
P019,Takeaway Box,750ML,2000,3.23,18,3.81,5.74,C150,New,Pune,Maharashtra,O01124,2025-12-26,Distributor,375,3461,3,In Transit
P010,Food Container,1000ML,1500,3.28,18,3.87,5.72,C193,Returning,Mumbai,Maharashtra,O01125,2025-03-21,Distributor,108,1971,6,On Time
P007,Meal Box,750ML,500,2.53,18,2.99,4.18,C195,Returning,Nashik,Maharashtra,O01126,2025-04-10,Direct,1123,2652,4,In Transit
P018,Round Container,750ML,2000,3.53,18,4.17,5.6,C139,Returning,Indore,Madhya Pradesh,O01127,2025-06-24,Distributor,1815,4546,2,Delayed
P006,Meal Box,500ML,2000,2.98,18,3.52,4.48,C184,New,Nagpur,Maharashtra,O01128,2025-03-04,Direct,952,1290,5,On Time
P005,Hinged Box,1000ML,1000,3.02,18,3.56,5.04,C159,New,Pune,Maharashtra,O01129,2025-08-14,Distributor,978,3283,5,In Transit
P018,Round Container,750ML,1500,3.28,18,3.87,5.2,C109,Returning,Aurangabad,Maharashtra,O01130,2025-06-11,Distributor,910,4258,6,In Transit
P016,Square Box,750ML,1000,2.75,18,3.24,4.68,C114,New,Pune,Maharashtra,O01131,2025-07-18,Direct,1297,3539,5,On Time
P005,Hinged Box,1000ML,1500,3.29,18,3.88,5.46,C144,New,Aurangabad,Maharashtra,O01132,2025-08-21,Distributor,342,1064,1,On Time
P019,Takeaway Box,750ML,2000,3.35,18,3.95,5.74,C120,New,Nagpur,Maharashtra,O01133,2025-02-15,Direct,120,405,6,In Transit
P015,Square Box,500ML,500,2.07,18,2.44,3.52,C037,New,Delhi,Delhi,O01134,2025-08-11,Direct,1284,2843,6,In Transit
P009,Food Container,750ML,2000,3.02,18,3.56,5.18,C184,New,Nagpur,Maharashtra,O01135,2025-07-24,Direct,927,1751,2,In Transit
P005,Hinged Box,1000ML,1500,3.23,18,3.81,5.46,C037,New,Mumbai,Maharashtra,O01136,2025-08-20,Direct,1177,240,6,In Transit
P017,Round Container,500ML,500,2.18,18,2.57,3.63,C031,New,Ahmedabad,Gujarat,O01137,2025-12-23,Distributor,1822,2649,6,Delayed
P004,Hinged Box,750ML,2000,3.29,18,3.88,5.04,C081,Returning,Hyderabad,Telangana,O01138,2025-07-04,Direct,615,2765,5,Delayed
P020,Takeaway Box,1000ML,2000,4.65,18,5.49,6.72,C180,New,Aurangabad,Maharashtra,O01139,2025-12-16,Distributor,1490,2516,3,In Transit
P019,Takeaway Box,750ML,2000,3.64,18,4.3,5.74,C128,Returning,Hyderabad,Telangana,O01140,2025-03-03,Distributor,1522,1032,4,Delayed
P004,Hinged Box,750ML,1500,3.23,18,3.81,4.68,C117,New,Nashik,Maharashtra,O01141,2025-06-13,Direct,1438,1287,5,On Time
P012,Storage Box,1000ML,1500,3.56,18,4.2,5.98,C122,New,Nashik,Maharashtra,O01142,2025-06-05,Distributor,1499,3103,5,In Transit
P016,Square Box,750ML,1000,2.91,18,3.43,4.68,C188,New,Aurangabad,Maharashtra,O01143,2025-01-27,Distributor,1073,1426,1,On Time
P008,Food Container,500ML,1500,2.57,18,3.03,4.03,C105,Returning,Mumbai,Maharashtra,O01144,2025-07-26,Distributor,1697,278,5,In Transit
P001,Hinged Box,250ML,2000,1.76,18,2.08,3.08,C158,Returning,Bangalore,Karnataka,O01145,2025-06-17,Distributor,1544,4913,4,In Transit
P016,Square Box,750ML,2000,3.15,18,3.72,5.46,C189,New,Pune,Maharashtra,O01146,2025-01-20,Direct,1381,1481,5,In Transit
P016,Square Box,750ML,1500,3.22,18,3.8,5.07,C030,Returning,Hyderabad,Telangana,O01147,2025-10-04,Direct,998,4495,3,Delayed
P011,Storage Box,750ML,2000,3.56,18,4.2,5.46,C104,New,Nagpur,Maharashtra,O01148,2025-05-30,Distributor,963,483,1,On Time
P013,Sauce Box,250ML,1500,2.03,18,2.4,2.99,C011,Returning,Hyderabad,Telangana,O01149,2025-10-05,Direct,1357,693,4,On Time
P016,Square Box,750ML,2000,3.8,18,4.48,5.46,C174,Returning,Hyderabad,Telangana,O01150,2025-07-26,Distributor,229,3534,3,On Time
P002,Hinged Box,375ML,1500,2.09,18,2.47,3.38,C083,New,Nashik,Maharashtra,O01151,2025-11-02,Distributor,302,1773,2,On Time
P001,Hinged Box,250ML,1500,1.75,18,2.06,2.86,C039,Returning,Mumbai,Maharashtra,O01152,2025-07-27,Distributor,439,4401,4,On Time
P003,Hinged Box,500ML,1000,2.46,18,2.9,3.6,C091,Returning,Ahmedabad,Gujarat,O01153,2025-02-18,Distributor,1441,702,1,In Transit
P007,Meal Box,750ML,2000,3.59,18,4.24,5.32,C027,New,Delhi,Delhi,O01154,2025-04-16,Direct,1848,4562,2,Delayed
P002,Hinged Box,375ML,2000,2.13,18,2.51,3.64,C087,Returning,Bangalore,Karnataka,O01155,2025-08-23,Direct,1094,2924,6,In Transit
P011,Storage Box,750ML,500,2.53,18,2.99,4.29,C106,New,Ahmedabad,Gujarat,O01156,2025-03-25,Direct,1394,2793,1,On Time
P008,Food Container,500ML,1000,2.54,18,3.0,3.72,C053,Returning,Aurangabad,Maharashtra,O01157,2025-02-07,Direct,1669,1102,2,Delayed
P004,Hinged Box,750ML,2000,2.8,18,3.3,5.04,C030,New,Ahmedabad,Gujarat,O01158,2025-04-06,Distributor,286,3768,2,Delayed
P010,Food Container,1000ML,500,2.76,18,3.26,4.84,C200,Returning,Hyderabad,Telangana,O01159,2025-05-14,Direct,257,262,4,On Time
P003,Hinged Box,500ML,2000,2.45,18,2.89,4.2,C034,Returning,Pune,Maharashtra,O01160,2025-01-26,Distributor,863,3409,6,Delayed
P018,Round Container,750ML,500,2.97,18,3.5,4.4,C159,Returning,Mumbai,Maharashtra,O01161,2025-07-30,Distributor,1834,1572,5,Delayed
P005,Hinged Box,1000ML,1500,3.09,18,3.65,5.46,C029,New,Bangalore,Karnataka,O01162,2025-01-25,Distributor,1305,79,4,Delayed
P020,Takeaway Box,1000ML,2000,4.39,18,5.18,6.72,C170,Returning,Aurangabad,Maharashtra,O01163,2025-02-19,Distributor,1779,3391,6,In Transit
P009,Food Container,750ML,1000,2.68,18,3.16,4.44,C136,New,Hyderabad,Telangana,O01164,2025-06-26,Direct,785,694,4,In Transit
P020,Takeaway Box,1000ML,2000,3.91,18,4.61,6.72,C115,Returning,Aurangabad,Maharashtra,O01165,2025-10-01,Direct,663,2897,6,In Transit
P015,Square Box,500ML,1000,2.65,18,3.13,3.84,C073,Returning,Indore,Madhya Pradesh,O01166,2025-09-03,Distributor,973,327,5,On Time
P013,Sauce Box,250ML,1000,1.85,18,2.18,2.76,C172,Returning,Nashik,Maharashtra,O01167,2025-08-24,Distributor,1818,1498,6,In Transit
P017,Round Container,500ML,500,2.29,18,2.7,3.63,C157,New,Mumbai,Maharashtra,O01168,2025-03-24,Distributor,92,3997,3,Delayed
P015,Square Box,500ML,2000,2.72,18,3.21,4.48,C173,New,Indore,Madhya Pradesh,O01169,2025-09-28,Direct,1961,1629,3,In Transit
P017,Round Container,500ML,1000,2.49,18,2.94,3.96,C196,New,Delhi,Delhi,O01170,2025-06-23,Direct,1289,1039,6,Delayed
P002,Hinged Box,375ML,2000,2.45,18,2.89,3.64,C004,New,Hyderabad,Telangana,O01171,2025-10-07,Distributor,1904,1251,4,In Transit
P012,Storage Box,1000ML,2000,3.56,18,4.2,6.44,C191,Returning,Nashik,Maharashtra,O01172,2025-01-12,Distributor,887,1906,1,In Transit
P003,Hinged Box,500ML,2000,2.47,18,2.91,4.2,C174,Returning,Aurangabad,Maharashtra,O01173,2025-10-25,Distributor,1675,4417,3,On Time
P018,Round Container,750ML,1000,2.65,18,3.13,4.8,C070,Returning,Nashik,Maharashtra,O01174,2025-01-18,Direct,1853,2227,2,In Transit
P015,Square Box,500ML,1500,2.59,18,3.06,4.16,C079,New,Ahmedabad,Gujarat,O01175,2025-10-11,Distributor,1228,871,6,In Transit
P013,Sauce Box,250ML,1000,1.75,18,2.06,2.76,C173,Returning,Nagpur,Maharashtra,O01176,2025-09-02,Distributor,1323,66,3,Delayed
P014,Sauce Box,375ML,1500,2.01,18,2.37,3.51,C052,Returning,Hyderabad,Telangana,O01177,2025-01-02,Distributor,524,1918,3,On Time
P002,Hinged Box,375ML,1000,1.76,18,2.08,3.12,C180,Returning,Bangalore,Karnataka,O01178,2025-03-19,Direct,1058,966,4,In Transit
P018,Round Container,750ML,500,2.99,18,3.53,4.4,C014,Returning,Bangalore,Karnataka,O01179,2025-07-06,Distributor,159,2831,2,Delayed
P001,Hinged Box,250ML,2000,2.11,18,2.49,3.08,C116,Returning,Hyderabad,Telangana,O01180,2025-11-06,Distributor,1768,1612,2,On Time
P015,Square Box,500ML,1500,2.79,18,3.29,4.16,C175,New,Delhi,Delhi,O01181,2025-06-14,Distributor,1073,2788,3,In Transit
P002,Hinged Box,375ML,500,1.59,18,1.88,2.86,C171,New,Pune,Maharashtra,O01182,2025-06-07,Direct,1091,4999,3,On Time
P006,Meal Box,500ML,1000,2.39,18,2.82,3.84,C046,Returning,Pune,Maharashtra,O01183,2025-12-31,Distributor,557,2448,5,Delayed
P014,Sauce Box,375ML,2000,2.22,18,2.62,3.78,C009,New,Pune,Maharashtra,O01184,2025-01-13,Distributor,685,3574,5,Delayed
P005,Hinged Box,1000ML,1500,3.56,18,4.2,5.46,C066,New,Delhi,Delhi,O01185,2025-10-19,Direct,396,2280,6,Delayed
P006,Meal Box,500ML,1000,2.45,18,2.89,3.84,C145,Returning,Ahmedabad,Gujarat,O01186,2025-06-05,Direct,416,3916,6,In Transit
P004,Hinged Box,750ML,1000,2.95,18,3.48,4.32,C045,New,Hyderabad,Telangana,O01187,2025-01-18,Direct,1753,2780,4,In Transit
P003,Hinged Box,500ML,1000,2.04,18,2.41,3.6,C177,Returning,Nashik,Maharashtra,O01188,2025-08-31,Distributor,1203,207,4,On Time
P009,Food Container,750ML,1000,2.76,18,3.26,4.44,C134,New,Pune,Maharashtra,O01189,2025-07-23,Distributor,1538,3702,1,Delayed
P012,Storage Box,1000ML,2000,4.08,18,4.81,6.44,C109,Returning,Nagpur,Maharashtra,O01190,2025-09-11,Direct,507,4543,1,On Time
P012,Storage Box,1000ML,1000,3.67,18,4.33,5.52,C061,New,Hyderabad,Telangana,O01191,2025-05-30,Direct,1951,220,1,On Time
P001,Hinged Box,250ML,2000,1.83,18,2.16,3.08,C041,New,Nashik,Maharashtra,O01192,2025-11-12,Direct,1520,2742,3,On Time
P004,Hinged Box,750ML,2000,3.08,18,3.63,5.04,C068,Returning,Ahmedabad,Gujarat,O01193,2025-04-25,Distributor,305,2711,1,In Transit
P020,Takeaway Box,1000ML,500,3.34,18,3.94,5.28,C171,New,Aurangabad,Maharashtra,O01194,2025-11-11,Direct,564,217,1,Delayed
P001,Hinged Box,250ML,1500,1.98,18,2.34,2.86,C169,Returning,Delhi,Delhi,O01195,2025-03-22,Direct,1775,4159,4,In Transit
P018,Round Container,750ML,1000,2.91,18,3.43,4.8,C109,Returning,Bangalore,Karnataka,O01196,2025-06-04,Direct,1505,514,6,In Transit
P015,Square Box,500ML,1000,2.65,18,3.13,3.84,C087,Returning,Pune,Maharashtra,O01197,2025-12-23,Distributor,1152,1418,3,On Time
P013,Sauce Box,250ML,500,1.5,18,1.77,2.53,C139,Returning,Pune,Maharashtra,O01198,2025-04-16,Direct,664,3836,3,In Transit
P017,Round Container,500ML,2000,2.63,18,3.1,4.62,C094,Returning,Hyderabad,Telangana,O01199,2025-09-24,Distributor,1724,3765,4,Delayed
P002,Hinged Box,375ML,1500,2.16,18,2.55,3.38,C037,Returning,Indore,Madhya Pradesh,O01200,2025-05-21,Direct,860,2659,5,In Transit
P007,Meal Box,750ML,1500,3.17,18,3.74,4.94,C016,New,Bangalore,Karnataka,O01201,2025-04-01,Distributor,887,4967,6,Delayed
P012,Storage Box,1000ML,1000,3.39,18,4.0,5.52,C152,New,Mumbai,Maharashtra,O01202,2025-02-04,Direct,1235,2471,3,Delayed
P011,Storage Box,750ML,1500,2.96,18,3.49,5.07,C171,New,Aurangabad,Maharashtra,O01203,2025-04-25,Direct,251,1738,2,In Transit
P013,Sauce Box,250ML,1000,1.83,18,2.16,2.76,C024,Returning,Nashik,Maharashtra,O01204,2025-06-17,Distributor,347,1452,3,In Transit
P001,Hinged Box,250ML,2000,2.11,18,2.49,3.08,C071,New,Aurangabad,Maharashtra,O01205,2025-09-26,Distributor,1630,763,5,Delayed
P015,Square Box,500ML,500,2.12,18,2.5,3.52,C060,Returning,Mumbai,Maharashtra,O01206,2025-11-06,Distributor,1606,3903,4,Delayed
P017,Round Container,500ML,500,2.19,18,2.58,3.63,C102,New,Hyderabad,Telangana,O01207,2025-12-04,Direct,1906,4253,1,On Time
P017,Round Container,500ML,2000,2.61,18,3.08,4.62,C137,Returning,Bangalore,Karnataka,O01208,2025-09-11,Direct,1342,2853,2,Delayed
P004,Hinged Box,750ML,500,2.46,18,2.9,3.96,C118,Returning,Aurangabad,Maharashtra,O01209,2025-09-16,Distributor,1536,704,5,In Transit
P009,Food Container,750ML,2000,3.37,18,3.98,5.18,C083,New,Pune,Maharashtra,O01210,2025-09-02,Distributor,1886,3753,2,On Time
P011,Storage Box,750ML,500,2.48,18,2.93,4.29,C177,New,Nagpur,Maharashtra,O01211,2025-02-13,Distributor,1255,2052,6,On Time
P003,Hinged Box,500ML,1500,2.24,18,2.64,3.9,C130,Returning,Aurangabad,Maharashtra,O01212,2025-11-05,Direct,1415,3528,1,On Time
P011,Storage Box,750ML,1500,3.01,18,3.55,5.07,C026,Returning,Hyderabad,Telangana,O01213,2025-05-08,Direct,108,4075,4,Delayed
P018,Round Container,750ML,1000,3.2,18,3.78,4.8,C012,Returning,Indore,Madhya Pradesh,O01214,2025-05-31,Distributor,1293,2399,2,Delayed
P010,Food Container,1000ML,2000,3.58,18,4.22,6.16,C108,Returning,Mumbai,Maharashtra,O01215,2025-02-08,Distributor,118,1661,4,Delayed
P012,Storage Box,1000ML,1000,3.47,18,4.09,5.52,C084,Returning,Delhi,Delhi,O01216,2025-05-12,Direct,773,4207,5,On Time
P006,Meal Box,500ML,2000,2.54,18,3.0,4.48,C182,Returning,Delhi,Delhi,O01217,2025-10-01,Direct,1551,190,6,Delayed
P001,Hinged Box,250ML,1000,1.53,18,1.81,2.64,C058,New,Pune,Maharashtra,O01218,2025-09-21,Distributor,737,1817,6,On Time
P013,Sauce Box,250ML,500,1.66,18,1.96,2.53,C013,New,Indore,Madhya Pradesh,O01219,2025-01-17,Direct,67,707,4,On Time
P002,Hinged Box,375ML,1000,2.14,18,2.53,3.12,C003,Returning,Ahmedabad,Gujarat,O01220,2025-04-23,Distributor,924,1815,5,Delayed
P020,Takeaway Box,1000ML,500,3.58,18,4.22,5.28,C197,Returning,Pune,Maharashtra,O01221,2025-10-22,Direct,777,3544,1,Delayed
P010,Food Container,1000ML,500,2.74,18,3.23,4.84,C079,New,Nashik,Maharashtra,O01222,2025-06-20,Direct,384,4543,2,Delayed
P004,Hinged Box,750ML,1000,2.76,18,3.26,4.32,C192,New,Indore,Madhya Pradesh,O01223,2025-05-31,Distributor,85,4446,1,On Time
P011,Storage Box,750ML,1500,2.89,18,3.41,5.07,C164,Returning,Ahmedabad,Gujarat,O01224,2025-09-12,Distributor,1144,1231,2,In Transit
P020,Takeaway Box,1000ML,500,2.96,18,3.49,5.28,C048,New,Indore,Madhya Pradesh,O01225,2025-08-14,Direct,166,4563,6,Delayed
P016,Square Box,750ML,1000,3.01,18,3.55,4.68,C068,New,Aurangabad,Maharashtra,O01226,2025-08-24,Distributor,760,593,2,On Time
P004,Hinged Box,750ML,1000,2.59,18,3.06,4.32,C154,Returning,Aurangabad,Maharashtra,O01227,2025-10-04,Direct,1856,3859,2,Delayed
P012,Storage Box,1000ML,1500,3.93,18,4.64,5.98,C039,New,Ahmedabad,Gujarat,O01228,2025-10-24,Distributor,1357,4603,6,In Transit
P002,Hinged Box,375ML,1500,2.1,18,2.48,3.38,C095,New,Aurangabad,Maharashtra,O01229,2025-10-06,Distributor,320,1091,1,On Time
P014,Sauce Box,375ML,1000,2.09,18,2.47,3.24,C141,New,Hyderabad,Telangana,O01230,2025-03-27,Direct,1775,2384,6,Delayed
P011,Storage Box,750ML,2000,3.5,18,4.13,5.46,C045,New,Indore,Madhya Pradesh,O01231,2025-10-10,Direct,1974,4154,3,Delayed
P007,Meal Box,750ML,2000,3.39,18,4.0,5.32,C034,New,Nashik,Maharashtra,O01232,2025-09-18,Distributor,1417,1406,2,Delayed
P004,Hinged Box,750ML,1500,2.97,18,3.5,4.68,C189,New,Aurangabad,Maharashtra,O01233,2025-08-02,Distributor,509,642,5,On Time
P012,Storage Box,1000ML,1000,3.04,18,3.59,5.52,C154,Returning,Bangalore,Karnataka,O01234,2025-10-16,Distributor,987,967,5,In Transit
P009,Food Container,750ML,500,2.74,18,3.23,4.07,C200,Returning,Hyderabad,Telangana,O01235,2025-11-04,Direct,1398,882,5,In Transit
P003,Hinged Box,500ML,2000,2.44,18,2.88,4.2,C169,Returning,Nashik,Maharashtra,O01236,2025-04-21,Direct,456,3376,6,Delayed
P016,Square Box,750ML,1500,3.39,18,4.0,5.07,C046,Returning,Bangalore,Karnataka,O01237,2025-06-11,Distributor,1380,4694,3,Delayed
P011,Storage Box,750ML,1000,3.17,18,3.74,4.68,C174,Returning,Nagpur,Maharashtra,O01238,2025-10-16,Direct,939,2820,4,In Transit
P001,Hinged Box,250ML,1500,1.96,18,2.31,2.86,C039,Returning,Bangalore,Karnataka,O01239,2025-01-29,Distributor,662,502,3,In Transit
P006,Meal Box,500ML,1000,2.31,18,2.73,3.84,C170,New,Aurangabad,Maharashtra,O01240,2025-02-25,Distributor,415,441,2,In Transit
P011,Storage Box,750ML,2000,3.41,18,4.02,5.46,C090,New,Indore,Madhya Pradesh,O01241,2025-01-20,Direct,174,4632,1,On Time
P005,Hinged Box,1000ML,1000,3.04,18,3.59,5.04,C138,Returning,Nashik,Maharashtra,O01242,2025-12-05,Distributor,1350,41,5,In Transit
P007,Meal Box,750ML,2000,3.71,18,4.38,5.32,C049,Returning,Indore,Madhya Pradesh,O01243,2025-01-03,Direct,148,1822,4,Delayed
P009,Food Container,750ML,1500,3.24,18,3.82,4.81,C068,New,Ahmedabad,Gujarat,O01244,2025-08-04,Direct,1803,3153,2,Delayed
P013,Sauce Box,250ML,2000,2.03,18,2.4,3.22,C084,New,Nagpur,Maharashtra,O01245,2025-06-17,Distributor,1995,383,4,Delayed
P010,Food Container,1000ML,2000,3.98,18,4.7,6.16,C080,Returning,Hyderabad,Telangana,O01246,2025-09-30,Distributor,1823,4758,4,Delayed
P009,Food Container,750ML,1000,2.65,18,3.13,4.44,C055,New,Ahmedabad,Gujarat,O01247,2025-11-25,Direct,1205,1954,5,On Time
P014,Sauce Box,375ML,1000,2.0,18,2.36,3.24,C075,New,Aurangabad,Maharashtra,O01248,2025-06-16,Distributor,542,2325,5,Delayed
P002,Hinged Box,375ML,500,1.91,18,2.25,2.86,C097,Returning,Mumbai,Maharashtra,O01249,2025-08-06,Direct,1993,3099,6,In Transit
P017,Round Container,500ML,2000,3.18,18,3.75,4.62,C074,New,Mumbai,Maharashtra,O01250,2025-10-29,Direct,1416,1127,3,Delayed
P018,Round Container,750ML,1000,3.29,18,3.88,4.8,C081,New,Pune,Maharashtra,O01251,2025-05-14,Distributor,111,294,2,In Transit
P015,Square Box,500ML,1500,2.31,18,2.73,4.16,C163,Returning,Aurangabad,Maharashtra,O01252,2025-11-22,Distributor,258,1271,2,On Time
P013,Sauce Box,250ML,2000,2.18,18,2.57,3.22,C088,New,Indore,Madhya Pradesh,O01253,2025-03-19,Direct,1294,3010,4,Delayed
P010,Food Container,1000ML,1000,3.1,18,3.66,5.28,C050,Returning,Indore,Madhya Pradesh,O01254,2025-11-07,Distributor,506,1362,2,In Transit
P018,Round Container,750ML,1000,3.19,18,3.76,4.8,C115,Returning,Delhi,Delhi,O01255,2025-09-20,Direct,1407,1712,5,In Transit
P009,Food Container,750ML,2000,3.16,18,3.73,5.18,C107,Returning,Mumbai,Maharashtra,O01256,2025-02-04,Distributor,426,4779,5,On Time
P003,Hinged Box,500ML,1500,2.3,18,2.71,3.9,C151,New,Aurangabad,Maharashtra,O01257,2025-01-03,Distributor,202,1138,6,On Time
P006,Meal Box,500ML,500,2.2,18,2.6,3.52,C156,Returning,Nagpur,Maharashtra,O01258,2025-01-12,Direct,1478,4921,2,Delayed
P009,Food Container,750ML,500,2.25,18,2.65,4.07,C048,Returning,Nashik,Maharashtra,O01259,2025-10-17,Direct,1339,4973,4,Delayed
P014,Sauce Box,375ML,500,2.07,18,2.44,2.97,C135,Returning,Bangalore,Karnataka,O01260,2025-04-01,Direct,269,1465,1,In Transit
P009,Food Container,750ML,500,2.29,18,2.7,4.07,C125,Returning,Mumbai,Maharashtra,O01261,2025-12-20,Direct,1861,4477,6,Delayed
P008,Food Container,500ML,2000,2.79,18,3.29,4.34,C158,Returning,Nashik,Maharashtra,O01262,2025-08-18,Direct,825,3490,2,In Transit
P013,Sauce Box,250ML,2000,1.97,18,2.32,3.22,C043,Returning,Pune,Maharashtra,O01263,2025-07-19,Direct,1252,199,1,Delayed
P002,Hinged Box,375ML,2000,2.27,18,2.68,3.64,C180,New,Hyderabad,Telangana,O01264,2025-02-03,Distributor,1507,4147,3,In Transit
P012,Storage Box,1000ML,1500,4.05,18,4.78,5.98,C056,Returning,Hyderabad,Telangana,O01265,2025-04-22,Direct,774,837,1,On Time
P002,Hinged Box,375ML,1500,2.17,18,2.56,3.38,C096,Returning,Hyderabad,Telangana,O01266,2025-05-01,Direct,1257,755,1,On Time
P005,Hinged Box,1000ML,500,2.7,18,3.19,4.62,C120,Returning,Indore,Madhya Pradesh,O01267,2025-04-03,Direct,1064,3661,1,On Time
P017,Round Container,500ML,2000,2.79,18,3.29,4.62,C030,Returning,Nashik,Maharashtra,O01268,2025-09-24,Distributor,532,4429,1,Delayed
P020,Takeaway Box,1000ML,1500,3.44,18,4.06,6.24,C030,New,Ahmedabad,Gujarat,O01269,2025-07-23,Direct,1292,436,6,Delayed
P009,Food Container,750ML,500,2.3,18,2.71,4.07,C129,Returning,Ahmedabad,Gujarat,O01270,2025-11-07,Direct,879,3865,4,On Time
P017,Round Container,500ML,500,2.05,18,2.42,3.63,C027,Returning,Delhi,Delhi,O01271,2025-05-27,Direct,1507,1988,5,In Transit
P012,Storage Box,1000ML,1000,3.52,18,4.15,5.52,C097,New,Delhi,Delhi,O01272,2025-09-13,Direct,1290,2054,5,Delayed
P012,Storage Box,1000ML,1000,3.76,18,4.44,5.52,C132,New,Pune,Maharashtra,O01273,2025-10-12,Direct,1039,384,6,In Transit
P016,Square Box,750ML,1500,3.33,18,3.93,5.07,C058,Returning,Mumbai,Maharashtra,O01274,2025-12-23,Distributor,723,4925,6,On Time
P001,Hinged Box,250ML,2000,2.07,18,2.44,3.08,C078,New,Delhi,Delhi,O01275,2025-07-08,Direct,1408,1510,5,On Time
P010,Food Container,1000ML,500,3.19,18,3.76,4.84,C052,Returning,Pune,Maharashtra,O01276,2025-01-09,Direct,607,3892,1,On Time
P020,Takeaway Box,1000ML,1500,4.22,18,4.98,6.24,C120,New,Delhi,Delhi,O01277,2025-08-08,Distributor,900,3286,3,Delayed
P004,Hinged Box,750ML,1500,2.69,18,3.17,4.68,C035,New,Ahmedabad,Gujarat,O01278,2025-07-02,Distributor,1167,336,2,Delayed
